match_id,game_mode,date,map,weather,rosters,users
80c12016-ddef-4a6b-9108-e5a9898fa156,solo,2020-01-04,Savage,Clear,98,98
474ac221-97eb-468d-b10a-ce278fdbc305,solo,2020-01-04,Savage,Overcast,97,97
909867f3-b80b-4560-9a0b-4c36def006c9,solo,2020-01-04,Savage,Overcast,99,99
867e931f-851e-44a5-ac02-c626dfc42855,solo,2020-01-04,Savage,Overcast,94,94
7c50c051-aeb7-4092-aee7-46aa83cd13c7,solo,2020-01-04,Savage,Overcast,97,97
6c553103-b4c6-4fe2-8193-cb674cb1f02c,duo,2020-01-04,Savage,Clear,48,96
eabcaa62-f78a-4a19-ad8d-9cdc6beb689f,duo,2020-01-03,Savage,Clear,47,92
703a10dc-e76f-417e-aa68-c11fe8fc618d,duo,2020-01-03,Savage,Overcast,44,87
a8891000-d50b-4263-a45e-c747a59351c0,duo,2020-01-03,Savage,Clear,25,49
6e13a862-c9a4-4ccf-b191-f25cdc79682e,duo,2020-01-03,Savage,Overcast,48,95
5993930d-80c3-44c8-bc02-6a6575a0acf0,duo,2020-01-03,Savage,Clear,47,90
3bedeca4-0fdb-4ae6-b045-c43454f0b324,duo,2020-01-03,Savage,Overcast,47,94
77fff92f-e302-49bf-b263-a953c9f2ea09,duo,2020-01-03,Savage,Clear,40,80
d7e82d01-97de-4e30-af0f-eb7d8c477896,duo,2020-01-03,Desert,Clear,49,96
6fc624f8-4a23-48c5-ac2a-b07dbf319761,duo,2020-01-03,Desert,Sunset,48,95
b5456681-e667-44b2-a2cd-e11b4ed48eba,duo,2020-01-03,DihorOtok,Clear,46,91
68a61fbe-6c55-4b09-8943-131a0db17663,duo,2020-01-03,Savage,Clear,49,98
9952efd7-3065-4579-9bc4-b9d8f9a097fb,duo,2020-01-03,Savage,Clear,46,89
dee49d97-a879-4667-a72d-72487f34f2e9,squad,2020-01-02,Savage,Clear,28,93
7c56d129-c44d-4108-aa1e-6bd30decf4ab,squad,2020-01-02,Savage,Overcast,29,94
c5a9b9ef-b273-45d7-9beb-837e5568ed53,squad,2020-01-02,Savage,Clear,28,94
61eb7960-378b-4649-a85d-ca52979e28f1,squad,2020-01-02,Savage,Clear,29,96
22ed8738-866d-454e-8478-9f54b92e2366,solo,2020-01-02,Range,Weather_Range_Sunset,18,18
bd818fef-e881-4ab0-a703-3387c4c42ed3,squad,2020-01-02,Baltic,Clear,29,92
fd899a90-e0a3-42a7-ba53-442a6c20df9a,squad,2020-01-02,Baltic,Clear,29,96
57a3af54-2ea3-4acb-8dd9-58049cc227e5,squad,2020-01-02,Desert,Overcast,28,95
f2eae01b-5cf0-4325-b3ef-7a768e8b574c,squad,2020-01-02,Savage,Overcast,28,91
31ee0d6a-a373-4428-92e9-b38968be7f7d,squad,2020-01-01,Savage,Overcast,28,94
c85d45f6-9de4-41e7-8c33-4814504a4b2d,squad,2020-01-01,Savage,Overcast,31,96
d1a5e122-585c-4354-8f57-3f6841420429,squad,2020-01-01,Desert,Sunrise,29,96
7212e47c-b52a-4494-ac55-3e5022bc1af0,squad,2020-01-01,Desert,Sunset,29,100
30bab507-a64a-452f-beac-3f22bfa649e1,squad,2020-01-01,Baltic,Clear,28,97
b24e6821-26b2-428b-95ce-a92c5c4c0fbd,squad,2020-01-01,Baltic,Clear,27,88
3a80178c-630d-44d9-8a2e-3a7e39d8f06b,squad,2020-01-01,Savage,Clear,31,93
0e19d7d0-576c-47cb-a218-9840115508e8,solo,2019-12-31,Savage,Clear,98,98
424f533a-b284-4aa7-8205-72d297fb9fe0,solo,2019-12-31,Savage,Clear,100,100
2cd50027-0d29-4810-b1b7-ee33325e4590,solo,2019-12-31,Savage,Clear,100,100
0a77bbed-b6d6-4c91-91f7-518a621ad6e3,solo,2019-12-31,Savage,Clear,97,97
e9ad57f4-248c-45ff-ab17-efdd92f3f431,solo,2019-12-31,Savage,Clear,93,93
90aa9766-ec32-40cc-9b7f-cc24b65a9b85,duo,2019-12-31,Savage,Overcast,46,89
2979934a-a7f4-47a6-9af8-c232e5db0b95,duo,2019-12-31,Savage,Clear,48,94
a982bdba-b366-48c1-b981-e5f549cda71b,duo,2019-12-31,Savage,Overcast,49,97
f73bcfbd-2d17-4ce0-aa79-24d4e04de8a9,duo,2019-12-31,Savage,Clear,48,95
e245f558-b504-4d91-a260-591faaf62229,duo,2019-12-31,Savage,Clear,47,92
e96a36d6-cb83-4c8a-bdba-af6aef2e9357,duo,2019-12-31,Savage,Clear,49,95
1bd1a26e-6a10-430d-b1a6-319236902c68,duo,2019-12-31,Savage,Clear,46,90
044454dd-9560-41aa-85e2-a0fed9b66b4d,duo,2019-12-31,Savage,Overcast,49,97
69282a08-49cb-4fd1-9eaa-31513e245acb,duo,2019-12-31,Baltic,Clear,47,94
ddd78af9-1546-47a7-8e27-c87b2db4eb22,solo,2019-12-31,Savage,Overcast,98,98
d484487d-dde5-4780-a213-c82aa3bc192e,solo,2019-12-31,Savage,Clear,95,95
3a08000b-b53c-4c56-970d-bcc3ed378c6b,solo,2019-12-31,Savage,Clear,98,98
46a24ef3-1635-48e5-a480-1bc174eb8513,solo,2019-12-31,Savage,Clear,98,98
60fca602-83c3-4a7f-9595-9d43c8ed813e,solo,2019-12-31,Savage,Clear,97,97
76fcdbde-d3a1-40d9-8094-73839d1f107a,solo,2019-12-31,Savage,Overcast,96,96
18694d6c-149a-4a2f-b6df-2c60ebc8577d,solo,2019-12-31,Savage,Clear,98,98
f3298000-f5fb-45ca-9539-b9c1fdb07bf2,solo,2019-12-30,Savage,Clear,96,96
bacbf8ad-2bf1-4ac8-af69-c33124cc01d4,squad,2019-12-30,Savage,Clear,26,91
2aef86de-c971-4420-bf21-dcf27b3655f9,squad,2019-12-30,Savage,Clear,30,90
c9491e92-da9b-454d-bd8f-ade5648a1160,squad,2019-12-30,Desert,Clear,26,91
1e8c0b39-274c-4297-946b-7be9b5ee5428,squad,2019-12-30,Desert,Clear,30,98
2a612915-0a96-495b-b5d4-f8426ddae21b,squad,2019-12-30,Baltic,Overcast,27,91
55628e80-1d2a-47d2-ae9b-d79c7c409f70,squad,2019-12-30,Savage,Overcast,30,95
7916a04d-e924-4e62-a1b9-79db0f3fd7f2,squad,2019-12-30,Savage,Clear,29,96
b3e8cefa-bd08-4b5a-9ff1-448b37235f79,duo,2019-12-30,Savage,Clear,47,93
9da3f103-7de6-4a6e-adf9-0c21a6305e69,solo,2019-12-30,Savage,Clear,97,97
2ae0e572-5db6-409f-80db-d466853633ef,solo,2019-12-30,Savage,Clear,98,98
9c2a39ba-d194-4659-b370-cbd1b9924fc8,squad,2019-12-29,Desert,Sunrise,26,90
1c6d45aa-62e5-43ee-b48a-20899b28b1cc,squad,2019-12-29,Baltic,Clear,28,94
24e5f836-3bbe-48c3-a556-a0476d79516d,squad,2019-12-29,Baltic,Clear,27,97
a88186f9-fa54-4876-8287-92d7b4bb4ff0,squad,2019-12-29,Savage,Clear,27,89
cb807124-23f2-481d-b2b5-0f02215b8ca6,squad,2019-12-29,Savage,Clear,29,99
76208629-69f0-481a-9b81-386b29e3ef86,duo,2019-12-29,Savage,Overcast,44,87
bdc65dba-92ab-4906-9c5c-b249743b50f9,squad,2019-12-29,Savage,Clear,30,94
026b1e54-2784-4554-91d0-5638ee7bfe47,squad,2019-12-29,Savage,Clear,28,90
484c93fd-49da-4a2f-943e-d55373f6a55e,squad,2019-12-29,Savage,Overcast,31,95
a3123767-0412-4fc2-b303-42707939e283,squad,2019-12-29,Savage,Clear,28,90
f3b3727a-3458-430a-bbfb-f7316141dd56,squad,2019-12-29,DihorOtok,Clear,29,96
6868f7fc-e094-4215-bfe3-3da3aa4a4ead,solo,2019-12-29,Range,Weather_Range_Sunset,17,17
15826836-0ddc-47de-9c77-c459daf701bf,solo,2019-12-29,Savage,Overcast,95,95
046a689b-c396-413d-be42-22177ce33eca,solo,2019-12-29,Savage,Clear,95,95
ab3cc237-d732-426f-baed-001676ab44a5,solo,2019-12-29,Savage,Overcast,94,94
29e4bd97-91ff-4e34-9bf9-0387162a9095,solo,2019-12-29,Savage,Clear,96,96
614a9e4d-ac9b-4795-8bce-c1c3b6b5df26,squad,2019-12-28,Savage,Clear,28,98
de1868c6-5bec-4cb9-93e6-5c6e68f00a61,squad,2019-12-28,Desert,Sunset,26,88
f29caabf-58b8-4d1b-9357-cc088611d308,squad,2019-12-28,Desert,Clear,29,94
38a20aa6-2673-494f-aeea-a29c33470d59,squad,2019-12-28,Baltic,Clear,28,94
ccbfd490-6d68-498c-a5fd-0c95c4162c2e,squad,2019-12-28,Baltic,Clear,30,93
c210a016-015b-4301-9f99-1101cd5dc380,squad,2019-12-28,Baltic,Overcast,28,95
0385f8a0-d6c3-4e20-b439-e50276bcb1bb,squad,2019-12-28,Savage,Overcast,28,94
927b4c7f-a590-4987-99c8-d77ceaf56688,squad,2019-12-28,Savage,Overcast,29,97
73267fbf-7606-499e-9bb1-06dba454bd8d,squad,2019-12-28,Savage,Clear,30,86
24f315d7-a986-4979-ae5d-130abe33a919,squad,2019-12-28,Savage,Clear,28,92
942beb1d-d704-4a54-ba92-7cbd72e6c1fb,squad,2019-12-28,DihorOtok,Clear,29,99
